NEW_COD_STUDENT,YEAR,SEMESTER,Course_encode,COURSE_NAME,COURSE_ID
6648,2008,2T,461 1569 1638 328 1505 446,ADM. RURAL Y COMERCIALIZACIîN SISTEMAS DE INFORMACIîN INGLƒS AVANZADO A TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) PSICOLOGêA INDUSTRIAL,FIEC00299 FIEC04366 FIEC03046 FIEC04382 FIEC05884 FIEC05603
6648,2009,1T,463 807 1639 631 1491 1061,MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B RECUPERACION MEJORADA BIOLOGêA MARINA PROYECTOS I (SIST.MOD.DIS.GRçF.),FIEC03319 FIEC01545 FIEC03053 ICHE03541 FIEC05413 FIEC06437
6648,2009,2T,18 154 1425 464,DISE„O PARA MANUFACTURA DISE„O Y CONTROL DE EMPAQUE HERRAMIENTAS DE COLABORACIîN DIGITAL MARKETING SERVICIO,FIEC02097 FIEC05306 FIEC05439 FIEC05637
6660,2005,1T,580 898 193 953 290,DERECHO II EDUCACIîN MUSICAL INGLƒS AVANZADO B SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,FIEC04341 FIEC04358 ICQ00018 ICF00687 ICM01941
6660,2005,2T,416 722 193 253 953 290,COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B SISTEMAS TƒRMICOS I SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,ICM00604 ICM00901 ICQ00018 FIEC05231 ICF00687 ICM01941
6660,2006,1T,168 247 218 415 291,INGLƒS BçSICO A TRANSFERENCIA DE CALOR II CUENTAS NACIONALES COMPORTAMIENTO ORGANIZACIONAL TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B),ICHE00885 FMAR04093 FIEC04622 ICM01966 ICM01974
6660,2006,2T,65 195 788 358,INVESTIGACIîN DE OPERACIONES II INGLƒS AVANZADO B ECOL.EDUC.AMB. ETNOGRAFêA Y FOLKLOR,ICHE00877 ICHE02675 FIEC03012 ICF00703
6660,2007,1T,197 84 227 37 407 1769,INGLƒS BçSICO B SISTEMAS DISTRIBUIDOS CONTABILIDAD I (1998-3) LOGêSTICA I COMPORTAMIENTO ORGANIZACIONAL MATEMçTICAS FINANCIERAS,FIEC01735 ICHE02089 FIEC05553 CELEX00067 ICHE00893 ICHE04598
6660,2007,2T,197 84 787 227 17 38 40 123,INGLƒS BçSICO B SISTEMAS DISTRIBUIDOS TEC.EXP.ORAL Y ESCR. CONTABILIDAD I (1998-3) PLANEAC.RECURSOS MANUFACTURA (IAPI) PRODUCCIîN II (1997) LOGêSTICA I EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC01735 ICHE02089 FIEC01552 FIEC05553 FIEC05645 CELEX00075 CELEX00083 ICHE00448
6660,2008,1T,461 1567 155 1638 388 986,ADM. RURAL Y COMERCIALIZACIîN ECOLOGêA Y EDUCACIîN AMBIENTAL (B) QUêMICA ORGçNICA II INGLƒS AVANZADO A INGENIERêA SANITARIA II GEOGRAFêA FêSICA Y AMBIENTAL,FIEC00299 FIEC03459 FIEC02105 FIEC03046 FIEC05579 FIEC05355
6660,2008,2T,463 447 807 1639 1211,MARKETING ESTRATEGICO COMPORTAMIENTO ORGANIZACIONAL ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B CONTROLES INDUSTRIALES ELƒCTRICOS,FIEC03319 FIEC04655 FIEC01545 FIEC03053 ICHE04101
6660,2009,1T,18 1567 631 1505 42 273,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) RECUPERACION MEJORADA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LOGêSTICA TEORêA DEL ARTE,FIEC02097 FIEC03459 ICHE03541 FIEC05884 CELEX00109 ICHE00604
6660,2009,2T,154 156 1426 41 464,DISE„O Y CONTROL DE EMPAQUE LAB.DE QUêMICA ORGçNICA II HERRAMIENTAS DE COLABORACIîN DIGITAL PRODUCCIîN II (1997) MARKETING SERVICIO,FIEC05306 FIEC05322 FIEC03392 CELEX00117 FIEC05637
6660,2010,1T,1569 368 152 409,SISTEMAS DE INFORMACIîN INGENIERêA SANITARIA II DISE„O Y CONTROL DE EMPAQUE COMPORTAMIENTO ORGANIZACIONAL,FIEC04366 FIEC06064 FIEC05256 ICHE01057
6665,2005,2T,580 898 253 290,DERECHO II EDUCACIîN MUSICAL SISTEMAS TƒRMICOS I TEORêA DEL ARTE,FIEC04341 FIEC04358 FIEC05231 ICM01941
6665,2006,1T,168 416 193 37,INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B LOGêSTICA I,ICHE00885 ICM00604 ICQ00018 CELEX00067
6665,2006,2T,65 38 612,INVESTIGACIîN DE OPERACIONES II PRODUCCIîN II (1997) CONCEPTOS DE ESTRUCTURA DE DATOS(TF),ICHE00877 CELEX00075 ICM01958
6665,2007,1T,580 40 953 415,DERECHO II LOGêSTICA I SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 CELEX00083 ICF00687 ICM01966
6665,2007,2T,17 247 407 291 358,PLANEAC.RECURSOS MANUFACTURA (IAPI) TRANSFERENCIA DE CALOR II COMPORTAMIENTO ORGANIZACIONAL TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B) ETNOGRAFêA Y FOLKLOR,FIEC05645 FMAR04093 ICHE00893 ICM01974 ICF00703
6665,2008,1T,195 197 788 328 39,INGLƒS AVANZADO B INGLƒS BçSICO B ECOL.EDUC.AMB. TEORêA DEL ARTE LOGêSTICA,ICHE02675 FIEC01735 FIEC03012 FIEC04382 CELEX00091
6665,2008,2T,722 461 447 42 218 1425,FIS.EXPERIMENTAL I ADM. RURAL Y COMERCIALIZACIîN COMPORTAMIENTO ORGANIZACIONAL LOGêSTICA CUENTAS NACIONALES HERRAMIENTAS DE COLABORACIîN DIGITAL,ICM00901 FIEC00299 FIEC04655 CELEX00109 FIEC04622 FIEC05439
6665,2009,1T,1569 463 227 41 936 123,SISTEMAS DE INFORMACIîN MARKETING ESTRATEGICO CONTABILIDAD I (1998-3) PRODUCCIîN II (1997) GEOQUêMICA EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC04366 FIEC03319 FIEC05553 CELEX00117 FIEC05488 ICHE00448
6665,2009,2T,787 18 1638 1505 1421,TEC.EXP.ORAL Y ESCR. DISE„O PARA MANUFACTURA INGLƒS AVANZADO A ECOLOGêA Y EDUCACIîN AMBIENTAL (B) HERRAMIENTAS DE COLABORACIîN DIGITAL,FIEC01552 FIEC02097 FIEC03046 FIEC05884 FIEC05405
6665,2010,1T,147 807 1639 631 1491,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B RECUPERACION MEJORADA BIOLOGêA MARINA,ICM00166 FIEC01545 FIEC03053 ICHE03541 FIEC05413
6665,2010,2T,1567 155 154 158,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) QUêMICA ORGçNICA II DISE„O Y CONTROL DE EMPAQUE DISE„O Y CONTROL DE EMPAQUE,FIEC03459 FIEC02105 FIEC05306 FIEC06445
6665,2011,1T,388 1426 1424 368,INGENIERêA SANITARIA II HERRAMIENTAS DE COLABORACIîN DIGITAL HERRAMIENTAS DE COLABORACIîN DIGITAL INGENIERêA SANITARIA II,FIEC05579 FIEC03392 FIEC05462 FIEC06064
6672,2005,1T,65 193 253 953 290,INVESTIGACIîN DE OPERACIONES II INGLƒS AVANZADO B SISTEMAS TƒRMICOS I SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,ICHE00877 ICQ00018 FIEC05231 ICF00687 ICM01941
6672,2005,2T,416 722 247 612 954,COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I TRANSFERENCIA DE CALOR II CONCEPTOS DE ESTRUCTURA DE DATOS(TF) MARINERêA,ICM00604 ICM00901 FMAR04093 ICM01958 ICF00695
6672,2006,1T,580 898 168 38 291 358,DERECHO II EDUCACIîN MUSICAL INGLƒS BçSICO A PRODUCCIîN II (1997) TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B) ETNOGRAFêA Y FOLKLOR,FIEC04341 FIEC04358 ICHE00885 CELEX00075 ICM01974 ICF00703
6672,2006,2T,197 788 447 218 407,INGLƒS BçSICO B ECOL.EDUC.AMB. COMPORTAMIENTO ORGANIZACIONAL CUENTAS NACIONALES COMPORTAMIENTO ORGANIZACIONAL,FIEC01735 FIEC03012 FIEC04655 FIEC04622 ICHE00893
6672,2007,1T,195 461 1569 787 273,INGLƒS AVANZADO B ADM. RURAL Y COMERCIALIZACIîN SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. TEORêA DEL ARTE,ICHE02675 FIEC00299 FIEC04366 FIEC01552 ICHE00604
6672,2007,2T,463 1567 227 17 1426 40 39,MARKETING ESTRATEGICO ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) PLANEAC.RECURSOS MANUFACTURA (IAPI) HERRAMIENTAS DE COLABORACIîN DIGITAL LOGêSTICA I LOGêSTICA,FIEC03319 FIEC03459 FIEC05553 FIEC05645 FIEC03392 CELEX00083 CELEX00091
6672,2008,1T,18 1638 986 1505 71,DISE„O PARA MANUFACTURA INGLƒS AVANZADO A GEOGRAFêA FêSICA Y AMBIENTAL ECOLOGêA Y EDUCACIîN AMBIENTAL (B) SISTEMAS DISTRIBUIDOS,FIEC02097 FIEC03046 FIEC05355 FIEC05884 ICHE04119
6672,2008,2T,84 1639 631 123 1603,SISTEMAS DISTRIBUIDOS INGLƒS BçSICO B RECUPERACION MEJORADA EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INGLƒS BçSICO B,ICHE02089 FIEC03053 ICHE03541 ICHE00448 FIEC06056
6672,2009,1T,155 807 1211 158,QUêMICA ORGçNICA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTROLES INDUSTRIALES ELƒCTRICOS DISE„O Y CONTROL DE EMPAQUE,FIEC02105 FIEC01545 ICHE04101 FIEC06445
6691,2005,1T,65 193 953 290,INVESTIGACIîN DE OPERACIONES II INGLƒS AVANZADO B SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,ICHE00877 ICQ00018 ICF00687 ICM01941
6691,2005,2T,580 168 416 407 612,DERECHO II INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL CONCEPTOS DE ESTRUCTURA DE DATOS(TF),FIEC04341 ICHE00885 ICM00604 ICHE00893 ICM01958
6691,2006,1T,253 291 358,SISTEMAS TƒRMICOS I TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B) ETNOGRAFêA Y FOLKLOR,FIEC05231 ICM01974 ICF00703
6691,2006,2T,898 722 788 144 145,EDUCACIîN MUSICAL FIS.EXPERIMENTAL I ECOL.EDUC.AMB. EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA,FIEC04358 ICM00901 FIEC03012 FIEC03426 FIEC05058
6691,2007,1T,147 197 1024 38,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B HERRAMIENTAS DE COLABORACIîN DIGITAL PRODUCCIîN II (1997),ICM00166 FIEC01735 ICHE00612 CELEX00075
6691,2007,2T,147 197 247,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B TRANSFERENCIA DE CALOR II,ICM00166 FIEC01735 FMAR04093
6691,2008,1T,84 1569 787 463 218 123,SISTEMAS DISTRIBUIDOS SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. MARKETING ESTRATEGICO CUENTAS NACIONALES EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICHE02089 FIEC04366 FIEC01552 FIEC03319 FIEC04622 ICHE00448
6691,2008,2T,275 18 227 273 1211,TEORêA DEL ARTE DISE„O PARA MANUFACTURA CONTABILIDAD I (1998-3) TEORêA DEL ARTE CONTROLES INDUSTRIALES ELƒCTRICOS,ICHE02709 FIEC02097 FIEC05553 ICHE00604 ICHE04101
6691,2009,1T,155 1638 1505,QUêMICA ORGçNICA II INGLƒS AVANZADO A ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC02105 FIEC03046 FIEC05884
6691,2010,1T,631 986 1426 1421 1061,RECUPERACION MEJORADA GEOGRAFêA FêSICA Y AMBIENTAL HERRAMIENTAS DE COLABORACIîN DIGITAL HERRAMIENTAS DE COLABORACIîN DIGITAL PROYECTOS I (SIST.MOD.DIS.GRçF.),ICHE03541 FIEC05355 FIEC03392 FIEC05405 FIEC06437
6691,2010,2T,18 1567 154 807,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) DISE„O Y CONTROL DE EMPAQUE ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC02097 FIEC03459 FIEC05306 FIEC01545
6702,2005,2T,65 193 253 953 290,INVESTIGACIîN DE OPERACIONES II INGLƒS AVANZADO B SISTEMAS TƒRMICOS I SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,ICHE00877 ICQ00018 FIEC05231 ICF00687 ICM01941
6702,2006,1T,580 898 416 722 612,DERECHO II EDUCACIîN MUSICAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I CONCEPTOS DE ESTRUCTURA DE DATOS(TF),FIEC04341 FIEC04358 ICM00604 ICM00901 ICM01958
6702,2006,2T,168 247 407 612,INGLƒS BçSICO A TRANSFERENCIA DE CALOR II COMPORTAMIENTO ORGANIZACIONAL CONCEPTOS DE ESTRUCTURA DE DATOS(TF),ICHE00885 FMAR04093 ICHE00893 ICM01958
6702,2007,1T,195 788 123 273 415 358,INGLƒS AVANZADO B ECOL.EDUC.AMB. EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TEORêA DEL ARTE COMPORTAMIENTO ORGANIZACIONAL ETNOGRAFêA Y FOLKLOR,ICHE02675 FIEC03012 ICHE00448 ICHE00604 ICM01966 ICF00703
6702,2007,2T,147 197 275 17 218 1211,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B TEORêA DEL ARTE PLANEAC.RECURSOS MANUFACTURA (IAPI) CUENTAS NACIONALES CONTROLES INDUSTRIALES ELƒCTRICOS,ICM00166 FIEC01735 ICHE02709 FIEC05645 FIEC04622 ICHE04101
6702,2008,1T,197 84 1569 218 936 694,INGLƒS BçSICO B SISTEMAS DISTRIBUIDOS SISTEMAS DE INFORMACIîN CUENTAS NACIONALES GEOQUêMICA SISTEMAS LINEALES,FIEC01735 ICHE02089 FIEC04366 FIEC04622 FIEC05488 FMAR02162
6702,2008,2T,461 447 218,ADM. RURAL Y COMERCIALIZACIîN COMPORTAMIENTO ORGANIZACIONAL CUENTAS NACIONALES,FIEC00299 FIEC04655 FIEC04622
6702,2009,1T,463 227 631 40 464,MARKETING ESTRATEGICO CONTABILIDAD I (1998-3) RECUPERACION MEJORADA LOGêSTICA I MARKETING SERVICIO,FIEC03319 FIEC05553 ICHE03541 CELEX00083 FIEC05637
6702,2009,2T,18 155 1638 1426 1505,DISE„O PARA MANUFACTURA QUêMICA ORGçNICA II INGLƒS AVANZADO A HERRAMIENTAS DE COLABORACIîN DIGITAL ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC02097 FIEC02105 FIEC03046 FIEC03392 FIEC05884
6702,2010,1T,155 807 1639 328 1505,QUêMICA ORGçNICA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC02105 FIEC01545 FIEC03053 FIEC04382 FIEC05884
6702,2010,2T,787 18 154 156 368,TEC.EXP.ORAL Y ESCR. DISE„O PARA MANUFACTURA DISE„O Y CONTROL DE EMPAQUE LAB.DE QUêMICA ORGçNICA II INGENIERêA SANITARIA II,FIEC01552 FIEC02097 FIEC05306 FIEC05322 FIEC06064
6774,2005,1T,65 193 253 953 290,INVESTIGACIîN DE OPERACIONES II INGLƒS AVANZADO B SISTEMAS TƒRMICOS I SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,ICHE00877 ICQ00018 FIEC05231 ICF00687 ICM01941
6774,2005,2T,168 416 37 612,INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL LOGêSTICA I CONCEPTOS DE ESTRUCTURA DE DATOS(TF),ICHE00885 ICM00604 CELEX00067 ICM01958
6774,2005,3T,38 415 358,PRODUCCIîN II (1997) COMPORTAMIENTO ORGANIZACIONAL ETNOGRAFêA Y FOLKLOR,CELEX00075 ICM01966 ICF00703
6774,2006,1T,580 197 144 247 291,DERECHO II INGLƒS BçSICO B EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TRANSFERENCIA DE CALOR II TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B),FIEC04341 FIEC01735 FIEC03426 FMAR04093 ICM01974
6774,2006,2T,898 461 1076 216 218 196,EDUCACIîN MUSICAL ADM. RURAL Y COMERCIALIZACIîN TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A CUENTAS NACIONALES INGLƒS BçSICO A,FIEC04358 FIEC00299 FIEC00075 FIEC01800 FIEC04622 FIEC01784
6774,2007,1T,722 227 17 462 292,FIS.EXPERIMENTAL I CONTABILIDAD I (1998-3) PLANEAC.RECURSOS MANUFACTURA (IAPI) MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE,ICM00901 FIEC05553 FIEC05645 FIEC00745 FIEC01099
6774,2007,2T,195 1569 787 447,INGLƒS AVANZADO B SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. COMPORTAMIENTO ORGANIZACIONAL,ICHE02675 FIEC04366 FIEC01552 FIEC04655
6774,2008,1T,463 1638 1853 631 1505,MARKETING ESTRATEGICO INGLƒS AVANZADO A PROTECCIONES ELECTRICA (1998) RECUPERACION MEJORADA ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC03319 FIEC03046 FIEC05561 ICHE03541 FIEC05884
6774,2008,2T,18 807 1639 328 1211,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B TEORêA DEL ARTE CONTROLES INDUSTRIALES ELƒCTRICOS,FIEC02097 FIEC01545 FIEC03053 FIEC04382 ICHE04101
6774,2009,1T,154 39 1605 332,DISE„O Y CONTROL DE EMPAQUE LOGêSTICA INGLƒS BçSICO A TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B),FIEC05306 CELEX00091 FIEC06429 FIEC06098
6774,2009,2T,1567 1426 42 936,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) HERRAMIENTAS DE COLABORACIîN DIGITAL LOGêSTICA GEOQUêMICA,FIEC03459 FIEC03392 CELEX00109 FIEC05488
6784,2005,1T,580 898 193 953 290,DERECHO II EDUCACIîN MUSICAL INGLƒS AVANZADO B SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,FIEC04341 FIEC04358 ICQ00018 ICF00687 ICM01941
6784,2005,2T,65 416 788 247 612,INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL ECOL.EDUC.AMB. TRANSFERENCIA DE CALOR II CONCEPTOS DE ESTRUCTURA DE DATOS(TF),ICHE00877 ICM00604 FIEC03012 FMAR04093 ICM01958
6784,2006,1T,168 722 218 291 358,INGLƒS BçSICO A FIS.EXPERIMENTAL I CUENTAS NACIONALES TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B) ETNOGRAFêA Y FOLKLOR,ICHE00885 ICM00901 FIEC04622 ICM01974 ICF00703
6784,2006,2T,195 147 197 787 447 37,INGLƒS AVANZADO B TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B TEC.EXP.ORAL Y ESCR. COMPORTAMIENTO ORGANIZACIONAL LOGêSTICA I,ICHE02675 ICM00166 FIEC01735 FIEC01552 FIEC04655 CELEX00067
6784,2007,1T,1569 275 1567 227 17 407,SISTEMAS DE INFORMACIîN TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) PLANEAC.RECURSOS MANUFACTURA (IAPI) COMPORTAMIENTO ORGANIZACIONAL,FIEC04366 ICHE02709 FIEC03459 FIEC05553 FIEC05645 ICHE00893
6784,2007,2T,463 155 1638 1426 171 123,MARKETING ESTRATEGICO QUêMICA ORGçNICA II INGLƒS AVANZADO A HERRAMIENTAS DE COLABORACIîN DIGITAL INGLƒS BçSICO A EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC03319 FIEC02105 FIEC03046 FIEC03392 ICHE04218 ICHE00448
6784,2008,1T,18 388 807 1639 936 273,DISE„O PARA MANUFACTURA INGENIERêA SANITARIA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B GEOQUêMICA TEORêA DEL ARTE,FIEC02097 FIEC05579 FIEC01545 FIEC03053 FIEC05488 ICHE00604
6784,2008,2T,84 631 1505 562,SISTEMAS DISTRIBUIDOS RECUPERACION MEJORADA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) FUNDAMENTOS DE AUDITORêA,ICHE02089 ICHE03541 FIEC05884 FIMP08490
6784,2009,1T,154 1326 42 1211,DISE„O Y CONTROL DE EMPAQUE DISE„O GRçFICO Y TOPOGRAFêA LOGêSTICA CONTROLES INDUSTRIALES ELƒCTRICOS,FIEC05306 ICHE03707 CELEX00109 ICHE04101
6784,2009,2T,156 41 1421 63,LAB.DE QUêMICA ORGçNICA II PRODUCCIîN II (1997) HERRAMIENTAS DE COLABORACIîN DIGITAL INVESTIGACIîN DE OPERACIONES II,FIEC05322 CELEX00117 FIEC05405 ICHE01040
6796,2005,2T,65 193 953 290,INVESTIGACIîN DE OPERACIONES II INGLƒS AVANZADO B SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,ICHE00877 ICQ00018 ICF00687 ICM01941
6796,2006,1T,168 416 247 612,INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL TRANSFERENCIA DE CALOR II CONCEPTOS DE ESTRUCTURA DE DATOS(TF),ICHE00885 ICM00604 FMAR04093 ICM01958
6796,2006,2T,253 407 612 954,SISTEMAS TƒRMICOS I COMPORTAMIENTO ORGANIZACIONAL CONCEPTOS DE ESTRUCTURA DE DATOS(TF) MARINERêA,FIEC05231 ICHE00893 ICM01958 ICF00695
6796,2007,1T,898 722 1024 291 358,EDUCACIîN MUSICAL FIS.EXPERIMENTAL I HERRAMIENTAS DE COLABORACIîN DIGITAL TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B) ETNOGRAFêA Y FOLKLOR,FIEC04358 ICM00901 ICHE00612 ICM01974 ICF00703
6796,2007,2T,580 147 197 328,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B TEORêA DEL ARTE,FIEC04341 ICM00166 FIEC01735 FIEC04382
6796,2008,1T,580 147 84 17 37,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA SISTEMAS DISTRIBUIDOS PLANEAC.RECURSOS MANUFACTURA (IAPI) LOGêSTICA I,FIEC04341 ICM00166 ICHE02089 FIEC05645 CELEX00067
6796,2008,2T,788 84 461 447 123,ECOL.EDUC.AMB. SISTEMAS DISTRIBUIDOS ADM. RURAL Y COMERCIALIZACIîN COMPORTAMIENTO ORGANIZACIONAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC03012 ICHE02089 FIEC00299 FIEC04655 ICHE00448
6796,2009,1T,1569 787 463 38 218 158,SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. MARKETING ESTRATEGICO PRODUCCIîN II (1997) CUENTAS NACIONALES DISE„O Y CONTROL DE EMPAQUE,FIEC04366 FIEC01552 FIEC03319 CELEX00075 FIEC04622 FIEC06445
6796,2009,2T,18 1567 227 631 1421,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) RECUPERACION MEJORADA HERRAMIENTAS DE COLABORACIîN DIGITAL,FIEC02097 FIEC03459 FIEC05553 ICHE03541 FIEC05405
6796,2010,1T,1567 227 154 1426 63,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) DISE„O Y CONTROL DE EMPAQUE HERRAMIENTAS DE COLABORACIîN DIGITAL INVESTIGACIîN DE OPERACIONES II,FIEC03459 FIEC05553 FIEC05306 FIEC03392 ICHE01040
6796,2010,2T,155 1638 1505 39 399,QUêMICA ORGçNICA II INGLƒS AVANZADO A ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LOGêSTICA INGENIERêA SANITARIA II,FIEC02105 FIEC03046 FIEC05884 CELEX00091 ICHE01545
6796,2011,1T,807 1639 42 70,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B LOGêSTICA SISTEMAS DISTRIBUIDOS,FIEC01545 FIEC03053 CELEX00109 ICQ01032
7004,2006,1T,898 65 253 953 290,EDUCACIîN MUSICAL INVESTIGACIîN DE OPERACIONES II SISTEMAS TƒRMICOS I SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN TEORêA DEL ARTE,FIEC04358 ICHE00877 FIEC05231 ICF00687 ICM01941
7004,2006,2T,580 168 416 953 612,DERECHO II INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL SIST.ELECTRîNICOS DE NAVEGACIîN PESCA Y COMUNICACIîN CONCEPTOS DE ESTRUCTURA DE DATOS(TF),FIEC04341 ICHE00885 ICM00604 ICF00687 ICM01958
7004,2007,1T,416 722 247 612,COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I TRANSFERENCIA DE CALOR II CONCEPTOS DE ESTRUCTURA DE DATOS(TF),ICM00604 ICM00901 FMAR04093 ICM01958
7004,2007,2T,193 788 415 358,INGLƒS AVANZADO B ECOL.EDUC.AMB. COMPORTAMIENTO ORGANIZACIONAL ETNOGRAFêA Y FOLKLOR,ICQ00018 FIEC03012 ICM01966 ICF00703
7004,2008,1T,197 1569 218 407 291,INGLƒS BçSICO B SISTEMAS DE INFORMACIîN CUENTAS NACIONALES COMPORTAMIENTO ORGANIZACIONAL TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B),FIEC01735 FIEC04366 FIEC04622 ICHE00893 ICM01974
7004,2008,2T,787 17 1421 936 291,TEC.EXP.ORAL Y ESCR. PLANEAC.RECURSOS MANUFACTURA (IAPI) HERRAMIENTAS DE COLABORACIîN DIGITAL GEOQUêMICA TƒC.EXP.ORAL ESCRITA E INVESTIGACIîN (B),FIEC01552 FIEC05645 FIEC05405 FIEC05488 ICM01974
